#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|web_id_locator(deprecated)
1595919|2005-05-03T22:59:50.720000|44.388|9.731|9.4|BULLETIN-SISPICK||||Md|2.2|Bollettino Sismico Italiano INGV|MASSA|0
1595929|2005-05-03T23:06:51.700000|43.832|11.953|14.6|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|FORLI|0
1595939|2005-05-03T23:20:48.310000|43.843|11.998|17.8|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|FORLI|0
1595989|2005-05-04T05:03:01.470000|43.826|11.954|16.2|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|FORLI|0
1595999|2005-05-04T05:33:23.890000|43.834|11.969|14.9|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|FORLI|0
1596019|2005-05-04T05:38:06.370000|43.835|11.972|13|BULLETIN-SISPICK||||Md|2.1|Bollettino Sismico Italiano INGV|FORLI|0
1596039|2005-05-04T05:47:19.660000|43.842|11.992|13.1|BULLETIN-SISPICK||||Md|2.3|Bollettino Sismico Italiano INGV|FORLI|0
1596089|2005-05-04T08:55:53.800000|37.625|12.943|3.5|BULLETIN-SISPICK||||Md|2.1|Bollettino Sismico Italiano INGV|AGRIGENTO|0
1596099|2005-05-04T09:04:55.230000|40.465|15.522|16.2|BULLETIN-SISPICK||||Md|2.3|Bollettino Sismico Italiano INGV|SALERNO|0
1596149|2005-05-04T10:19:25.910000|40.468|15.539|18.1|BULLETIN-SISPICK||||Md|2.3|Bollettino Sismico Italiano INGV|SALERNO|0
1596159|2005-05-04T10:20:28.370000|43.338|13.252|6.2|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MACERATA|0
1596209|2005-05-04T14:55:27.840000|46.44|14.331|4.7|BULLETIN-SISPICK||||Md|2.8|Bollettino Sismico Italiano INGV|UDINE|0
1596229|2005-05-04T15:57:33.100000|44.204|7.422|8.7|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|CUNEO|0
1596239|2005-05-04T16:51:17.080000|41.722|14.197|12.6|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|ISERNIA|0
1596329|2005-05-05T00:55:24.080000|39.351|13.894|40|BULLETIN-SISPICK||||ML|3.0|Bollettino Sismico Italiano INGV|Tirreno_centrale    |0
1596399|2005-05-05T07:37:36.830000|39.686|16.165|8.2|BULLETIN-SISPICK||||Md|2.4|Bollettino Sismico Italiano INGV|COSENZA|0
1596419|2005-05-05T13:21:21.870000|41.894|13.711|19|BULLETIN-SISPICK||||ML|3.5|Bollettino Sismico Italiano INGV|L`AQUILA|0
1596439|2005-05-05T16:24:51.220000|47.113|10.79|20.6|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|BOLZANO|0
1596459|2005-05-05T18:18:12.850000|43.251|12.729|12.7|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|PERUGIA|0
1596529|2005-05-06T01:29:39.390000|43.368|13.201|7.9|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MACERATA|0
1596729|2005-05-08T03:14:52.820000|46.261|13.651|6.5|BULLETIN-SISPICK||||Md|2.1|Bollettino Sismico Italiano INGV|UDINE|0
1596759|2005-05-08T07:00:02.190000|40.857|15.177|14.4|BULLETIN-SISPICK||||Md|2.1|Bollettino Sismico Italiano INGV|AVELLINO|0
1596779|2005-05-08T07:25:13.180000|46.286|13.621|3.8|BULLETIN-SISPICK||||Md|2.1|Bollettino Sismico Italiano INGV|UDINE|0
1596809|2005-05-08T11:13:42.100000|40.87|15.204|11|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|AVELLINO|0
1596819|2005-05-08T12:13:25.120000|46.447|13.021|7.3|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|UDINE|0
1596829|2005-05-08T13:36:46.970000|40.846|15.202|10.1|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|AVELLINO|0
1596839|2005-05-08T14:00:10.530000|43.042|12.905|9.4|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|MACERATA|0
1596859|2005-05-08T16:34:23.960000|43.383|12.486|13.2|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|PERUGIA|0
1596869|2005-05-08T17:04:56.410000|41.898|13.72|15.3|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|L`AQUILA|0
1596879|2005-05-08T21:04:00.960000|40.692|15.297|8.1|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|SALERNO|0
1596929|2005-05-09T04:37:25.610000|40.442|16.281|9.5|BULLETIN-SISPICK||||Md|2.2|Bollettino Sismico Italiano INGV|MATERA|0
1596949|2005-05-09T09:53:32.760000|45.316|7.039|8.8|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|TORINO|0
1596959|2005-05-09T09:55:22.370000|44.256|7.391|26.1|BULLETIN-SISPICK||||Md|2.1|Bollettino Sismico Italiano INGV|CUNEO|0
1596979|2005-05-09T21:42:22.110000|39.241|16.117|8.1|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|COSENZA|0
1597049|2005-05-10T08:52:58.080000|43.248|12.832|7.9|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|PERUGIA|0
1597069|2005-05-10T10:05:36.440000|43.343|13.236|5.1|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|MACERATA|0
1597099|2005-05-10T12:24:28.690000|37.379|15.943|7.8|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|Mar_Ionio           |0
1597119|2005-05-10T14:22:04.590000|42.733|12.762|12.4|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|PERUGIA|0
1597199|2005-05-11T00:52:10.550000|44.591|10.35|56.4|BULLETIN-SISPICK||||ML|3.1|Bollettino Sismico Italiano INGV|PARMA|0
1597209|2005-05-11T04:23:38.540000|37.83|14.981|25.2|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|CATANIA|0
1597219|2005-05-11T09:56:07.050000|43.423|12.994|7.5|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|ANCONA|0
1597249|2005-05-11T11:36:06.720000|39.148|17.345|6|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|CROTONE|0
1597259|2005-05-11T14:54:47.570000|39.193|17.141|20|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|CROTONE|0
1597269|2005-05-11T15:39:42.750000|44.26|11.374|4.6|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|BOLOGNA|0
1597279|2005-05-11T15:45:07.300000|41.678|14.842|13.1|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|CAMPOBASSO|0
1597289|2005-05-11T16:30:47.330000|41.895|13.714|16.3|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|L`AQUILA|0
1597309|2005-05-11T18:43:36.820000|43.153|12.546|9.5|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|PERUGIA|0
1597409|2005-05-12T08:40:32.300000|37.602|13.081|2.7|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|AGRIGENTO|0
1597509|2005-05-12T21:38:50.600000|46.334|12.635|8.9|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|UDINE|0
1597549|2005-05-13T02:58:12.780000|42.614|13.491|17.6|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|TERAMO|0
1597649|2005-05-13T10:27:20.410000|43.453|13.169|7.5|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|ANCONA|0
1597679|2005-05-13T14:31:19.700000|37.775|16.05|37.8|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|REGGIO CALABRIA|0
1597689|2005-05-13T15:19:50.730000|37.642|15.145|4.1|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|CATANIA|0
1597729|2005-05-14T00:37:52.420000|42.903|13.258|6.4|BULLETIN-SISPICK||||Md|2.7|Bollettino Sismico Italiano INGV|ASCOLI PICENO|0
1597739|2005-05-14T00:59:50.530000|40.651|15.391|4.4|BULLETIN-SISPICK||||Md|2.7|Bollettino Sismico Italiano INGV|SALERNO|0
1597839|2005-05-14T08:17:00.250000|46.383|13.427|5.9|BULLETIN-SISPICK||||Md|2.3|Bollettino Sismico Italiano INGV|UDINE|0
1597869|2005-05-14T12:46:50.800000|43.423|12.703|7.3|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|PERUGIA|0
1597889|2005-05-14T15:59:15.060000|43.166|12.8|12.3|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|PERUGIA|0
1598009|2005-05-15T05:56:14.310000|43.377|12.474|15.4|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|PERUGIA|0
1598209|2005-05-15T23:25:16.330000|40.613|14.551|37.5|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|SALERNO|0
1598249|2005-05-16T05:24:05.440000|41.711|14.081|11|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|ISERNIA|0
1598259|2005-05-16T06:39:03.170000|41.728|14.079|13.7|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|ISERNIA|0
1598299|2005-05-16T10:05:05.060000|43.338|13.213|6.8|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MACERATA|0
1598399|2005-05-17T00:32:13.570000|43.617|10.185|9.5|BULLETIN-SISPICK||||ML|3.8|Bollettino Sismico Italiano INGV|LIVORNO|0
1598419|2005-05-17T00:56:49.190000|42.97|12.88|18.2|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|PERUGIA|0
1598429|2005-05-17T01:04:11.680000|43.649|10.21|21.7|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|LIVORNO|0
1598459|2005-05-17T04:59:26.510000|44.428|7.208|12.5|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|CUNEO|0
1598589|2005-05-17T23:57:47.260000|41.844|15.56|4.4|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|FOGGIA|0
1598599|2005-05-18T00:12:06.220000|44.663|9.275|8.1|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|PIACENZA|0
1598619|2005-05-18T01:30:41.130000|40.117|15.722|8.7|BULLETIN-SISPICK||||Md|2.5|Bollettino Sismico Italiano INGV|POTENZA|0
1598669|2005-05-18T04:32:58.730000|37.702|15.831|9.3|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|REGGIO CALABRIA|0
1598739|2005-05-18T21:41:08.640000|45.571|11.383|21.6|BULLETIN-SISPICK||||ML|3.4|Bollettino Sismico Italiano INGV|VICENZA|0
1598809|2005-05-19T10:24:30.600000|43.341|13.255|8|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|MACERATA|0
1598839|2005-05-19T14:19:03.830000|41.684|14.86|22.5|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|CAMPOBASSO|0
1598849|2005-05-19T14:56:53.440000|46.118|7.445|10.6|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|AOSTA|0
1598889|2005-05-19T17:16:27.820000|45.959|8.21|11.6|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|VERBANIA|0
1598939|2005-05-20T07:03:57.810000|43.252|12.728|10.1|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|PERUGIA|0
1598999|2005-05-20T16:08:56.620000|44.362|7.291|10.1|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|CUNEO|0
1599009|2005-05-20T16:53:50.380000|43.059|13.023|14.2|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MACERATA|0
1599039|2005-05-20T18:19:09.420000|43.205|12.799|21|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|PERUGIA|0
1599049|2005-05-20T19:10:29.760000|43.065|12.891|8.5|BULLETIN-SISPICK||||Md|2.1|Bollettino Sismico Italiano INGV|MACERATA|0
1599099|2005-05-21T00:59:54.950000|38.259|15.758|12.3|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|REGGIO CALABRIA|0
1599169|2005-05-21T12:39:12.200000|43.089|13.348|24.3|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|MACERATA|0
1599229|2005-05-21T17:53:52.970000|40.847|14.316|12.5|BULLETIN-SISPICK||||Md|2.3|Bollettino Sismico Italiano INGV|NAPOLI|0
1599249|2005-05-21T19:55:19.000000|40.991|14.515|16.1|BULLETIN-SISPICK||||ML|3.7|Bollettino Sismico Italiano INGV|NAPOLI|0
1599269|2005-05-21T20:21:51.030000|40.243|15.859|23.1|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|POTENZA|0
1599329|2005-05-21T21:41:17.830000|41.002|14.534|16.8|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|BENEVENTO|0
1599349|2005-05-21T21:45:26.670000|41.129|14.62|39.5|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|BENEVENTO|0
1599509|2005-05-22T02:09:50.180000|41.011|14.547|8.8|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|BENEVENTO|0
1599639|2005-05-22T11:40:18.380000|44.259|11.684|24.2|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|RAVENNA|0
1599649|2005-05-22T11:46:04.170000|44.202|11.665|8.6|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|RAVENNA|0
1599709|2005-05-22T14:50:21.290000|43.033|12.99|15.5|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MACERATA|0
1599769|2005-05-22T18:41:44.600000|38.556|14.612|30.8|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|MESSINA|0
1599799|2005-05-22T20:20:31.510000|37.802|14.64|24.2|BULLETIN-SISPICK||||ML|3.4|Bollettino Sismico Italiano INGV|ENNA|0
1599969|2005-05-23T12:13:58.730000|40.981|14.514|12.5|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|NAPOLI|0
1599989|2005-05-23T12:19:13.460000|41.035|14.56|9.2|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|BENEVENTO|0
1600029|2005-05-23T13:32:29.420000|41.007|14.553|10|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|BENEVENTO|0
1600059|2005-05-23T13:45:18.420000|41.018|14.544|9.3|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|BENEVENTO|0
1600069|2005-05-23T14:02:17.260000|41.729|15.111|34.6|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|CAMPOBASSO|0
1600079|2005-05-23T15:54:37.600000|40.997|14.501|9|BULLETIN-SISPICK||||Md|2.3|Bollettino Sismico Italiano INGV|CASERTA|0
1600119|2005-05-23T21:30:39.100000|37.672|15.698|34.1|BULLETIN-SISPICK||||ML|2.8|Bollettino Sismico Italiano INGV|REGGIO CALABRIA|0
1600129|2005-05-24T01:01:19.170000|41.856|13.784|12.7|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|L`AQUILA|0
1600139|2005-05-24T02:23:45.820000|40.452|14.714|2.1|BULLETIN-SISPICK||||Md|2.3|Bollettino Sismico Italiano INGV|SALERNO|0
1600149|2005-05-24T04:11:04.340000|44.68|9.367|8.1|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|PIACENZA|0
1600169|2005-05-24T07:47:52.010000|43.126|12.897|12.5|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|MACERATA|0
1600199|2005-05-24T09:17:44.160000|43.742|12.614|12.2|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|PESARO|0
1600229|2005-05-24T11:25:38.140000|41.843|15.611|5|BULLETIN-SISPICK||||Md|2.3|Bollettino Sismico Italiano INGV|FOGGIA|0
1600249|2005-05-24T14:55:59.680000|43.096|13.419|19.9|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MACERATA|0
1600259|2005-05-24T18:29:36.520000|37.454|14.321|53|BULLETIN-SISPICK||||Md|2.7|Bollettino Sismico Italiano INGV|ENNA|0
1600349|2005-05-25T01:41:23.930000|44.6|9.967|7.1|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|PARMA|0
1600389|2005-05-25T06:13:17.810000|43.13|14.382|12.5|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|ASCOLI PICENO|0
1600409|2005-05-25T16:35:45.440000|44.864|6.62|14.3|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|TORINO|0
1600419|2005-05-25T16:52:11.100000|38.418|13.703|12.5|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|PALERMO|0
1600439|2005-05-25T18:14:45.210000|38.84|14.992|279.8|BULLETIN-SISPICK||||ML|3.5|Bollettino Sismico Italiano INGV|MESSINA|0
1600529|2005-05-26T08:35:16.020000|42.649|13.128|14.4|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|RIETI|0
1600559|2005-05-26T17:27:20.120000|42.988|13.11|12.5|BULLETIN-SISPICK||||Md|2.1|Bollettino Sismico Italiano INGV|MACERATA|0
1600569|2005-05-26T17:34:44.270000|44.386|9.775|8.7|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|MASSA|0
1600609|2005-05-26T23:10:52.650000|43.027|15.843|12.5|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|Adriatico_centro-sett.|0
1600619|2005-05-26T23:17:32.160000|40.075|15.194|288.4|BULLETIN-SISPICK||||ML|3.0|Bollettino Sismico Italiano INGV|SALERNO|0
1600639|2005-05-27T01:10:53.820000|40.218|15.893|23.8|BULLETIN-SISPICK||||Md|2.5|Bollettino Sismico Italiano INGV|POTENZA|0
1600679|2005-05-27T04:35:46.380000|42.671|11.92|7.2|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|VITERBO|0
1600739|2005-05-27T13:25:03.390000|37.496|16.086|36.5|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|REGGIO CALABRIA|0
1600749|2005-05-27T15:19:16.780000|43.327|13.22|6.6|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MACERATA|0
1600779|2005-05-27T17:22:46.350000|46.889|9.515|6.7|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|SONDRIO|0
1600909|2005-05-28T01:42:56.460000|41.009|14.532|9|BULLETIN-SISPICK||||Md|2.2|Bollettino Sismico Italiano INGV|BENEVENTO|0
1600919|2005-05-28T01:43:40.700000|41.007|14.512|8|BULLETIN-SISPICK||||Md|2.5|Bollettino Sismico Italiano INGV|CASERTA|0
1600949|2005-05-28T05:21:04.380000|43.849|11.953|8.2|BULLETIN-SISPICK||||Md|2.4|Bollettino Sismico Italiano INGV|FORLI|0
1601079|2005-05-28T18:10:08.680000|38.4|15.25|142.4|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|MESSINA|0
1601199|2005-05-29T00:37:11.110000|37.389|15.923|12.5|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|Mar_Ionio           |0
1601279|2005-05-29T03:51:32.710000|40.944|14.504|12.5|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|NAPOLI|0
1601529|2005-05-29T21:25:39.470000|40.928|14.569|8.6|BULLETIN-SISPICK||||Md|2.2|Bollettino Sismico Italiano INGV|NAPOLI|0
1601559|2005-05-29T22:50:45.650000|36.61|14.698|5|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|RAGUSA|0
1601619|2005-05-30T01:37:41.070000|42.996|12.889|9|BULLETIN-SISPICK||||Md|2.1|Bollettino Sismico Italiano INGV|MACERATA|0
1601629|2005-05-30T02:04:29.720000|43.068|12.888|8.9|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MACERATA|0
1601649|2005-05-30T02:45:00.280000|37.58|13.979|29.7|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|CALTANISSETTA|0
1601709|2005-05-30T11:16:22.050000|43.235|12.749|10.5|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|PERUGIA|0
1601809|2005-05-30T21:19:37.990000|36.255|15.284|17.5|BULLETIN-SISPICK||||ML|3.0|Bollettino Sismico Italiano INGV|SIRACUSA|0
1601829|2005-05-30T21:54:41.010000|38.074|15.783|11.3|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|REGGIO CALABRIA|0
1601839|2005-05-30T21:54:58.120000|44.164|11.397|7.1|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|FIRENZE|0
1601849|2005-05-30T21:55:05.630000|46.52|12.75|12.5|BULLETIN-SISPICK||||Md|2.9|Bollettino Sismico Italiano INGV|UDINE|0
1601859|2005-05-30T22:00:51.890000|44.003|16.264|12.5|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|Adriatico_centro-sett.|0
1601869|2005-05-30T22:19:14.170000|37.676|10.956|9.4|BULLETIN-SISPICK||||ML|3.6|Bollettino Sismico Italiano INGV|Tirreno_meridionale_B|0
1601969|2005-05-31T09:24:31.350000|42.87|12.718|12.5|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|PERUGIA|0
1602039|2005-05-31T17:13:49.010000|38.489|15.523|121.3|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|MESSINA|0
1602079|2005-05-31T22:43:09.980000|40.985|14.514|8.9|BULLETIN-SISPICK||||Md|2.2|Bollettino Sismico Italiano INGV|NAPOLI|0
1602099|2005-06-01T02:31:29.400000|43.054|12.98|8.7|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MACERATA|0
1602139|2005-06-01T06:15:36.440000|37.759|13.836|5|BULLETIN-SISPICK||||Md|2.3|Bollettino Sismico Italiano INGV|PALERMO|0
1602169|2005-06-01T08:37:00.160000|43.313|13.269|3.5|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MACERATA|0
1602189|2005-06-01T10:00:20.820000|37.174|15.119|10.6|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|SIRACUSA|0
1602209|2005-06-01T10:09:37.170000|37.417|15.003|12.5|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|CATANIA|0
1602269|2005-06-01T21:01:42.940000|40.975|14.511|7.2|BULLETIN-SISPICK||||Md|2.1|Bollettino Sismico Italiano INGV|NAPOLI|0
1602299|2005-06-02T00:41:54.590000|39.595|15.295|10.1|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|COSENZA|0
1602329|2005-06-02T03:05:50.580000|39.589|15.307|9.8|BULLETIN-SISPICK||||ML|3.8|Bollettino Sismico Italiano INGV|COSENZA|0
1602389|2005-06-02T09:45:44.510000|37.409|14.411|8.7|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|ENNA|0
1602399|2005-06-02T10:12:08.280000|44.862|8.707|10.5|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|ALESSANDRIA|0
1602409|2005-06-02T10:48:09.300000|39.59|15.264|6.6|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|COSENZA|0
1602449|2005-06-02T18:33:35.910000|35.915|13.016|8.8|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|AGRIGENTO|0
1602549|2005-06-03T03:38:38.500000|42.952|12.893|18.4|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|PERUGIA|0
1602599|2005-06-03T15:25:18.760000|40.993|14.547|9|BULLETIN-SISPICK||||Md|2.2|Bollettino Sismico Italiano INGV|NAPOLI|0
1602609|2005-06-03T16:01:46.000000|41.695|14.83|15.9|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|CAMPOBASSO|0
1602629|2005-06-03T16:30:43.300000|40.757|15.425|7.7|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|POTENZA|0
1602649|2005-06-03T18:02:50.910000|44.554|10.358|23.1|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|PARMA|0
1602659|2005-06-03T18:05:29.670000|44.565|10.377|23.4|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|REGGIO EMILIA|0
1602669|2005-06-03T18:08:11.050000|44.56|10.35|23.5|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|PARMA|0
1602729|2005-06-03T22:09:18.320000|43.596|15.017|13.4|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|Adriatico_centro-sett.|0
1602739|2005-06-03T23:27:01.220000|39.643|15.31|291.8|BULLETIN-SISPICK||||ML|3.1|Bollettino Sismico Italiano INGV|SALERNO|0
1602789|2005-06-04T10:16:10.100000|44.561|10.355|24.7|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|PARMA|0
1602859|2005-06-04T15:25:56.650000|37.879|15.459|9.5|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|MESSINA|0
1602889|2005-06-04T16:42:03.530000|42.637|13.097|8.7|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|RIETI|0
1602899|2005-06-04T17:10:56.680000|43.344|12.478|13.1|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|PERUGIA|0
1602909|2005-06-04T17:21:40.100000|44.792|10.632|12.5|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|REGGIO EMILIA|0
1602919|2005-06-04T17:40:46.450000|44.153|11.31|33.4|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|FIRENZE|0
1602929|2005-06-04T20:04:26.290000|39.045|16.18|31.8|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|CATANZARO|0
1602939|2005-06-04T20:18:18.980000|39.079|16.098|9.9|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|COSENZA|0
1602969|2005-06-04T21:27:35.500000|44.563|10.351|24.2|BULLETIN-SISPICK||||ML|3.1|Bollettino Sismico Italiano INGV|PARMA|0
1602979|2005-06-04T21:50:31.530000|44.564|10.346|23.2|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|PARMA|0
